61763 11 -0.644158 0.298778 -0.156501 -0.686235 0.283882 2.77556e-17
61763 11 -0.686235 0.283882 2.77556e-17 -0.69757 0.275417 0.0063367
61763 11 -0.69757 0.275417 0.0063367 -0.704848 0.270466 0.0230117
61763 11 -0.704848 0.270466 0.0230117 -0.720321 0.272181 0.0363896
61763 11 -0.720321 0.272181 0.0363896 -0.718798 0.281869 0.0531543
61763 11 -0.718798 0.281869 0.0531543 -0.719205 0.271782 0.0783623
61763 11 -0.719205 0.271782 0.0783623 -0.722673 0.271349 0.0814704
61763 11 -0.722673 0.271349 0.0814704 -0.726438 0.257628 0.0814992
61763 11 -0.726438 0.257628 0.0814992 -0.725054 0.246766 0.0778679
61763 11 -0.725054 0.246766 0.0778679 -0.708461 0.235836 0.0827563
61763 11 -0.708461 0.235836 0.0827563 -0.707916 0.226174 0.0872769
61763 11 -0.707916 0.226174 0.0872769 -0.703742 0.218127 0.0899128
61763 11 -0.703742 0.218127 0.0899128 -0.711438 0.21825 0.0939434
61763 11 -0.711438 0.21825 0.0939434 -0.711439 0.218253 0.0939428
61763 22 -0.722673 0.271349 0.0814704 -0.716299 0.259838 0.1
61763 22 -0.716299 0.259838 0.1 -0.200329 -0.671991 1.6
61763 22 -0.200329 -0.671991 1.6 -0.18829 -0.693734 1.635
61763 22 -0.18829 -0.693734 1.635 2.90753 -6.28471 10.635
61763 22 2.90753 -6.28471 10.635 2.91957 -6.30645 10.67
61763 22 2.91957 -6.30645 10.67 3.06004 -6.56014 11.0784
61763 22 3.06004 -6.56014 11.0784 1.54019 -6.04605 10.67
61763 22 1.54019 -6.04605 10.67 1.41543 -6.00385 10.6365
61763 22 1.41543 -6.00385 10.6365 1.37979 -6.01676 10.635
61763 22 1.37979 -6.01676 10.635 -215.283 -84.5021 1.635
61763 22 -215.283 -84.5021 1.635 -215.757 -84.6736 1.61533
61763 22 -215.757 -84.6736 1.61533 -215.94 -84.7028 1.6
61763 22 -215.94 -84.7028 1.6 -225.42 -86.2123 0.806509
61763 22 -225.42 -86.2123 0.806509 -227.124 -88.67 1.58431
61763 22 -227.124 -88.67 1.58431 -227.131 -88.6713 1.6
61763 22 -227.131 -88.6713 1.6 -227.145 -88.6744 1.635
61763 22 -227.145 -88.6744 1.635 -230.721 -89.4656 10.635
61763 22 -230.721 -89.4656 10.635 -230.735 -89.4687 10.67
61763 22 -230.735 -89.4687 10.67 -231.332 -89.6005 12.17
61763 22 -231.332 -89.6005 12.17 -235.306 -90.4796 22.17
61763 22 -235.306 -90.4796 22.17 -235.902 -90.6114 23.67
61763 22 -235.902 -90.6114 23.67 -235.916 -90.6145 23.705
61763 22 -235.916 -90.6145 23.705 -266.238 -97.3213 100
61763 11 -227.124 -88.67 1.58431 -227.124 -88.6703 1.58401
61763 11 -225.42 -86.2123 0.806509 -225.42 -86.2121 0.806376
61763 11 -215.757 -84.6736 1.61533 -215.757 -84.6736 1.61533
61763 11 1.41543 -6.00385 10.6365 1.41543 -6.00382 10.6365
61763 11 3.06004 -6.56014 11.0784 3.0681 -6.56657 11.0872
69920 11 0.45878 1.71988 -0.0435847 0.496793 1.72769 -0.0173402
69920 11 0.496793 1.72769 -0.0173402 0.507495 1.72221 1.73472e-17
69920 11 0.507495 1.72221 1.73472e-17 0.518425 1.7159 0.0170494
69920 11 0.518425 1.7159 0.0170494 0.532605 1.71659 0.0415388
69920 11 0.532605 1.71659 0.0415388 0.557651 1.72729 0.0477569
69920 11 0.557651 1.72729 0.0477569 0.578233 1.72362 0.0696396
69920 11 0.578233 1.72362 0.0696396 0.595398 1.71638 0.0901777
69920 11 0.595398 1.71638 0.0901777 0.59662 1.71635 0.1
69920 11 0.59662 1.71635 0.1 0.66152 1.76449 0.490985
69920 11 0.66152 1.76449 0.490985 0.517553 1.8265 0.746955
69920 11 0.517553 1.8265 0.746955 0.389204 1.92968 1.09587
69920 11 0.389204 1.92968 1.09587 0.192228 1.95779 1.3548
69920 11 0.192228 1.95779 1.3548 0.079457 2.13988 1.5177
69920 11 0.079457 2.13988 1.5177 -0.0456742 2.28451 1.6
69920 11 -0.0456742 2.28451 1.6 -0.0518828 2.29266 1.61805
69920 11 -0.0518828 2.29266 1.61805 -0.062914 2.30256 1.62641
69920 11 -0.062914 2.30256 1.62641 -0.0637634 2.31608 1.635
69920 11 -0.0637634 2.31608 1.635 -13.1509 59.2208 10.635
69920 11 -13.1509 59.2208 10.635 -13.153 59.2378 10.6381
69920 11 -13.153 59.2378 10.6381 -13.1514 59.2512 10.6465
69920 11 -13.1514 59.2512 10.6465 -13.1487 59.2669 10.6431
69920 11 -13.1487 59.2669 10.6431 -13.1556 59.2765 10.6354
69920 11 -13.1556 59.2765 10.6354 -13.1558 59.2769 10.635
69920 11 -13.1558 59.2769 10.635 -23.9175 72.4686 1.635
69920 11 -23.9175 72.4686 1.635 -23.9259 72.4753 1.63424
69920 11 -23.9259 72.4753 1.63424 -23.9383 72.4793 1.63192
69920 11 -23.9383 72.4793 1.63192 -23.9475 72.4875 1.63433
69920 11 -23.9475 72.4875 1.63433 -23.9503 72.4887 1.635
69920 11 -23.9503 72.4887 1.635 -23.9503 72.4887 1.635
69920 11 -23.9503 72.4887 1.635 -23.9604 72.492 1.63497
69920 11 -23.9604 72.492 1.63497 -23.9687 72.496 1.63497
69920 11 -23.9687 72.496 1.63497 -23.9688 72.4961 1.635
69920 11 -23.9688 72.4961 1.635 -26.2133 75.9527 2.35845
69920 11 -26.2133 75.9527 2.35845 -85.7936 187.114 10.635
69920 11 -85.7936 187.114 10.635 -85.7936 187.114 10.635
69920 11 -85.7936 187.114 10.635 -133.196 222.604 1.66917
69920 11 -133.196 222.604 1.66917 -133.29 222.645 1.635
69920 11 -133.29 222.645 1.635 -133.3 222.648 1.63431
69920 11 -133.3 222.648 1.63431 -133.31 222.648 1.63264
69920 11 -133.31 222.648 1.63264 -133.317 222.648 1.635
69920 11 -133.317 222.648 1.635 -140.283 223.347 10.635
69920 11 -140.283 223.347 10.635 -140.286 223.347 10.6438
69920 11 -140.286 223.347 10.6438 -140.293 223.349 10.6497
69920 11 -140.293 223.349 10.6497 -140.298 223.353 10.6539
69920 11 -140.298 223.353 10.6539 -140.303 223.357 10.6599
69920 11 -140.303 223.357 10.6599 -140.303 223.364 10.6648
69920 11 -140.303 223.364 10.6648 -140.297 223.369 10.666
69920 11 -140.297 223.369 10.666 -140.293 223.372 10.6681
69920 11 -140.293 223.372 10.6681 -140.29 223.373 10.67
69920 11 -140.29 223.373 10.67 -140.279 223.373 10.6931
69920 11 -140.279 223.373 10.6931 -140.27 223.379 10.717
69920 11 -140.27 223.379 10.717 -140.257 223.382 10.738
69920 11 -140.257 223.382 10.738 -140.225 223.381 10.7645
69920 11 -140.225 223.381 10.7645 -140.19 223.39 10.7978
69920 11 -140.19 223.39 10.7978 -140.142 223.389 10.849
69920 11 -140.142 223.389 10.849 -140.096 223.432 10.8937
69920 11 -140.096 223.432 10.8937 -140.1 223.49 10.9202
69920 11 -133.196 222.604 1.66917 -133.2 222.566 1.66297
69920 11 -133.2 222.566 1.66297 -133.183 222.532 1.65831
69920 11 -133.183 222.532 1.65831 -133.184 222.495 1.64495
69920 11 -133.184 222.495 1.64495 -133.207 222.495 1.63769
69920 11 -133.207 222.495 1.63769 -133.208 222.494 1.635
69920 11 -133.208 222.494 1.635 -133.208 222.494 1.635
69920 11 -133.208 222.494 1.635 -133.208 222.494 1.63499
69920 11 -26.2133 75.9527 2.35845 -26.5844 75.5185 2.66147
69920 11 -26.5844 75.5185 2.66147 -26.9522 75.1757 3.07981
69920 11 -26.9522 75.1757 3.07981 -27.0783 74.3734 3.16931
69920 11 -27.0783 74.3734 3.16931 -26.5929 73.7059 2.94116
69920 11 -26.5929 73.7059 2.94116 -26.1621 73.3326 3.55245
69920 11 -26.1621 73.3326 3.55245 -25.7332 73.2068 3.90563
69920 11 -25.7332 73.2068 3.90563 -25.2069 72.1482 3.97869
69920 11 -25.2069 72.1482 3.97869 -24.6564 71.1607 3.59547
69920 11 -24.6564 71.1607 3.59547 -24.3838 71.1347 3.18343
69920 11 -24.3838 71.1347 3.18343 -23.6826 70.8253 2.74574
69920 11 -23.6826 70.8253 2.74574 -23.7491 70.8217 2.5363
69920 11 -24.3838 71.1347 3.18343 -24.3758 71.1323 3.20275
69920 11 -25.7332 73.2068 3.90563 -25.6553 73.2197 3.92126
88432 11 0.324251 0.844285 -1.33806 0.413748 0.910391 -1.30442
88432 11 0.413748 0.910391 -1.30442 0.425485 0.943526 -1.29972
88432 11 0.425485 0.943526 -1.29972 0.435545 0.973302 -1.30093
88432 11 0.435545 0.973302 -1.30093 0.440391 1.00331 -1.29399
88432 11 0.440391 1.00331 -1.29399 0.487343 1.03109 -1.28141
88432 11 0.487343 1.03109 -1.28141 0.505558 1.09566 -1.22976
88432 11 0.505558 1.09566 -1.22976 0.544035 1.14238 -1.14365
88432 11 0.544035 1.14238 -1.14365 0.608268 1.23967 -1.09556
88432 11 0.608268 1.23967 -1.09556 0.650014 1.36337 -1.01701
88432 11 0.650014 1.36337 -1.01701 0.646268 1.35842 -1.00765
88432 11 0.646268 1.35842 -1.00765 0.643916 1.35478 -1.00382
88432 22 0.646268 1.35842 -1.00765 -2.82566 1.00779 -0.411652
88432 22 -2.82566 1.00779 -0.411652 -5.22373 0.765604 1.11022e-16
88432 22 -5.22373 0.765604 1.11022e-16 -5.80627 0.706773 0.1
88432 22 -5.80627 0.706773 0.1 -13.525 -0.0727412 1.425
88432 22 -13.525 -0.0727412 1.425 -83.1316 -9.16703 1.5519
88432 22 -83.1316 -9.16703 1.5519 -83.8367 -10.909 0.1
88432 22 -83.8367 -10.909 0.1 -88.6925 -22.9067 -9.9
88432 22 -88.6925 -22.9067 -9.9 -89.4209 -24.7063 -11.4
88432 22 -89.4209 -24.7063 -11.4 -89.4379 -24.7483 -11.435
88432 22 -89.4379 -24.7483 -11.435 -132.444 -131.006 -100
88432 11 -83.1316 -9.16703 1.5519 -83.1434 -9.16024 1.55925
88432 22 0.650014 1.36337 -1.01701 1.25466 0.919855 -0.289993
88432 22 1.25466 0.919855 -0.289993 1.58841 0.694774 0
88432 22 1.58841 0.694774 0 1.67271 0.637916 0.073255
88432 22 1.67271 0.637916 0.073255 1.75648 0.593355 0.1
88432 22 1.75648 0.593355 0.1 6.45456 -1.90585 1.6
88432 22 6.45456 -1.90585 1.6 6.56418 -1.96417 1.635
88432 22 6.56418 -1.96417 1.635 34.7526 -16.9594 10.635
88432 22 34.7526 -16.9594 10.635 34.772 -16.9697 10.6412
88432 22 34.772 -16.9697 10.6412 34.7746 -16.7729 10.635
88432 22 34.7746 -16.7729 10.635 38.5088 269.691 1.635
88432 22 38.5088 269.691 1.635 38.5147 270.138 1.62098
88432 11 38.5147 270.138 1.62098 38.5159 270.14 1.62109
88432 11 34.772 -16.9697 10.6412 34.7723 -16.9701 10.6413
109076 11 1.87465 0.598003 -0.0594471 1.86768 0.581653 6.93889e-18
109076 11 1.86768 0.581653 6.93889e-18 1.87741 0.593217 0.0291516
109076 11 1.87741 0.593217 0.0291516 1.86495 0.585447 0.0516653
109076 11 1.86495 0.585447 0.0516653 1.87423 0.583294 0.0801206
109076 11 1.87423 0.583294 0.0801206 1.87697 0.583313 0.0983574
109076 11 1.87697 0.583313 0.0983574 1.87713 0.582468 0.1
109076 11 1.87713 0.582468 0.1 2.00046 0.441712 0.45135
109076 11 2.00046 0.441712 0.45135 2.12369 0.3194 0.782957
109076 11 2.12369 0.3194 0.782957 2.21246 0.101615 0.988985
109076 11 2.21246 0.101615 0.988985 2.44242 -0.0358916 1.21771
109076 11 2.44242 -0.0358916 1.21771 2.67126 -0.116213 1.56597
109076 11 2.67126 -0.116213 1.56597 2.68971 -0.126392 1.6
109076 11 2.68971 -0.126392 1.6 2.70186 -0.131884 1.62313
109076 11 2.70186 -0.131884 1.62313 2.70895 -0.134396 1.635
109076 11 2.70895 -0.134396 1.635 7.54078 -3.73616 10.635
109076 11 7.54078 -3.73616 10.635 7.55244 -3.74656 10.6524
109076 11 7.55244 -3.74656 10.6524 7.55499 -3.73777 10.67
109076 11 7.55499 -3.73777 10.67 7.54737 -3.73035 10.6505
109076 11 7.54737 -3.73035 10.6505 7.53861 -3.72061 10.6354
109076 11 7.53861 -3.72061 10.6354 7.53783 -3.72015 10.635
109076 11 7.53783 -3.72015 10.635 -20.2338 12.0355 1.635
109076 11 -20.2338 12.0355 1.635 -20.2338 12.0355 1.635
109076 11 -20.2338 12.0355 1.635 -144.386 125.051 3.33345
109076 11 -144.386 125.051 3.33345 -146.812 133.273 10.635
109076 11 -146.812 133.273 10.635 -146.819 133.288 10.6375
109076 11 -146.819 133.288 10.6375 -146.834 133.296 10.6383
109076 11 -146.834 133.296 10.6383 -146.843 133.307 10.6351
109076 11 -146.843 133.307 10.6351 -146.844 133.308 10.635
109076 11 -146.844 133.308 10.635 -149.184 136.268 9.28846
109076 11 -149.184 136.268 9.28846 -150.663 138.216 8.6166
109076 11 -150.663 138.216 8.6166 -165.755 156.381 1.635
109076 11 -165.755 156.381 1.635 -165.767 156.392 1.63241
109076 11 -165.767 156.392 1.63241 -165.782 156.397 1.63423
109076 11 -165.782 156.397 1.63423 -165.797 156.399 1.63235
109076 11 -165.797 156.399 1.63235 -165.81 156.397 1.63409
109076 11 -165.81 156.397 1.63409 -165.812 156.397 1.635
109076 11 -165.812 156.397 1.635 -179.345 150.846 10.635
109076 11 -179.345 150.846 10.635 -179.354 150.84 10.6443
109076 11 -179.354 150.84 10.6443 -179.36 150.832 10.6505
109076 11 -179.36 150.832 10.6505 -179.367 150.826 10.6584
109076 11 -179.367 150.826 10.6584 -179.379 150.826 10.6629
109076 11 -179.379 150.826 10.6629 -179.39 150.823 10.6668
109076 11 -179.39 150.823 10.6668 -179.396 150.812 10.6651
109076 11 -179.396 150.812 10.6651 -179.398 150.801 10.6655
109076 11 -179.398 150.801 10.6655 -179.398 150.791 10.6575
109076 11 -179.398 150.791 10.6575 -179.4 150.78 10.652
109076 11 -179.4 150.78 10.652 -179.408 150.775 10.6606
109076 11 -179.408 150.775 10.6606 -179.412 150.769 10.6696
109076 11 -179.412 150.769 10.6696 -179.412 150.769 10.67
109076 11 -179.412 150.769 10.67 -179.424 150.771 10.6929
109076 11 -179.424 150.771 10.6929 -179.444 150.778 10.7166
109076 11 -179.444 150.778 10.7166 -179.452 150.79 10.7426
109076 11 -179.452 150.79 10.7426 -179.471 150.817 10.7787
109076 11 -179.471 150.817 10.7787 -179.501 150.84 10.8306
109076 11 -179.501 150.84 10.8306 -179.53 150.873 10.903
109076 11 -179.53 150.873 10.903 -179.573 150.896 11.0411
109076 11 -179.573 150.896 11.0411 -179.607 150.786 11.0398
109076 11 -149.184 136.268 9.28846 -149.254 136.187 9.21242
109076 11 -144.386 125.051 3.33345 -144.398 125.031 3.35301
109076 22 1.87697 0.583313 0.0983574 1.87234 0.583552 0.1
109076 22 1.87234 0.583552 0.1 -2.35708 0.801566 1.6
109076 22 -2.35708 0.801566 1.6 -2.45576 0.806653 1.635
109076 22 -2.45576 0.806653 1.635 -27.8322 2.11474 10.635
109076 22 -27.8322 2.11474 10.635 -27.9309 2.11983 10.67
109076 22 -27.9309 2.11983 10.67 -32.1603 2.33784 12.17
109076 22 -32.1603 2.33784 12.17 -60.3564 3.79127 22.17
109076 22 -60.3564 3.79127 22.17 -64.5858 4.00928 23.67
109076 22 -64.5858 4.00928 23.67 -64.6845 4.01437 23.705
109076 22 -64.6845 4.01437 23.705 -279.806 15.1033 100
192401 11 0.19342 1.18199 -0.736073 0.178569 1.30732 -0.759464
192401 11 0.178569 1.30732 -0.759464 0.231672 1.45824 -0.699232
192401 11 0.231672 1.45824 -0.699232 0.201484 1.70678 -0.787899
192401 11 0.201484 1.70678 -0.787899 0.273965 1.97135 -1.01315
192401 11 0.273965 1.97135 -1.01315 0.283248 1.93122 -1.14343
192401 11 0.283248 1.93122 -1.14343 0.317366 1.89574 -1.16472
192401 22 0.283248 1.93122 -1.14343 1.77173 2.42094 -0.177728
192401 22 1.77173 2.42094 -0.177728 2.04567 2.51107 -1.11022e-16
192401 22 2.04567 2.51107 -1.11022e-16 2.19981 2.56178 0.1
192401 22 2.19981 2.56178 0.1 4.51183 3.32246 1.6
192401 22 4.51183 3.32246 1.6 4.56578 3.34021 1.635
192401 22 4.56578 3.34021 1.635 18.4379 7.90428 10.635
192401 22 18.4379 7.90428 10.635 18.4919 7.92203 10.67
192401 22 18.4919 7.92203 10.67 19.5771 8.27906 11.3741
192401 22 19.5771 8.27906 11.3741 22.7756 4.01634 10.67
192401 22 22.7756 4.01634 10.67 22.9346 3.80443 10.635
192401 22 22.9346 3.80443 10.635 63.8217 -50.6865 1.635
192401 22 63.8217 -50.6865 1.635 63.9807 -50.8984 1.6
192401 22 63.9807 -50.8984 1.6 70.7953 -59.9803 0.1
192401 22 70.7953 -59.9803 0.1 116.225 -120.526 -9.9
192401 22 116.225 -120.526 -9.9 123.04 -129.608 -11.4
192401 22 123.04 -129.608 -11.4 123.155 -129.76 -11.4252
192401 22 123.155 -129.76 -11.4252 123.223 -129.855 -11.4
192401 22 123.223 -129.855 -11.4 127.327 -135.498 -9.9
192401 22 127.327 -135.498 -9.9 154.682 -173.114 0.1
192401 22 154.682 -173.114 0.1 158.785 -178.756 1.6
192401 22 158.785 -178.756 1.6 158.864 -178.864 1.62868
192401 11 158.864 -178.864 1.62868 158.864 -178.864 1.62496
192401 11 158.864 -178.864 1.62496 158.864 -178.865 1.62458
192401 11 123.155 -129.76 -11.4252 123.155 -129.76 -11.4252
192401 11 19.5771 8.27906 11.3741 19.5771 8.27934 11.3742
211801 11 0.262912 0.499749 -0.0142672 0.258841 0.503818 3.46945e-18
211801 11 0.258841 0.503818 3.46945e-18 0.24212 0.499426 0.0145845
211801 11 0.24212 0.499426 0.0145845 0.241625 0.494706 0.0367248
211801 11 0.241625 0.494706 0.0367248 0.238663 0.495435 0.0586906
211801 11 0.238663 0.495435 0.0586906 0.248466 0.502789 0.072454
211801 11 0.248466 0.502789 0.072454 0.247322 0.499915 0.0937577
211801 11 0.247322 0.499915 0.0937577 0.249749 0.495022 0.1
211801 11 0.249749 0.495022 0.1 0.377947 0.297124 0.30232
211801 11 0.377947 0.297124 0.30232 0.401811 0.0463711 0.459072
211801 11 0.401811 0.0463711 0.459072 0.586993 -0.142856 0.682812
211801 11 0.586993 -0.142856 0.682812 0.74454 -0.231353 0.922629
211801 11 0.74454 -0.231353 0.922629 0.696995 -0.422182 1.28402
211801 11 0.696995 -0.422182 1.28402 0.813069 -0.585423 1.48271
211801 11 0.813069 -0.585423 1.48271 0.842626 -0.688548 1.6
211801 11 0.842626 -0.688548 1.6 0.843396 -0.697166 1.61316
211801 11 0.843396 -0.697166 1.61316 0.856392 -0.705191 1.61736
211801 11 0.856392 -0.705191 1.61736 0.870979 -0.715406 1.61926
211801 11 0.870979 -0.715406 1.61926 0.88642 -0.713381 1.61739
211801 11 0.88642 -0.713381 1.61739 0.897488 -0.716526 1.60617
211801 11 0.897488 -0.716526 1.60617 0.909299 -0.721833 1.6
211801 11 0.909299 -0.721833 1.6 0.940625 -0.764774 1.56684
211801 11 0.940625 -0.764774 1.56684 0.959863 -0.821262 1.55461
211801 11 0.959863 -0.821262 1.55461 0.994744 -0.875133 1.55968
211801 11 0.994744 -0.875133 1.55968 1.01109 -0.921467 1.56622
211801 11 1.01109 -0.921467 1.56622 1.03908 -0.965787 1.57357
211801 11 1.03908 -0.965787 1.57357 1.04646 -1.02581 1.58005
211801 11 1.04646 -1.02581 1.58005 1.04996 -1.06694 1.6
211801 11 1.04996 -1.06694 1.6 1.05423 -1.06951 1.60497
211801 11 1.05423 -1.06951 1.60497 1.05313 -1.07184 1.61063
211801 11 1.05313 -1.07184 1.61063 1.05394 -1.07401 1.61511
211801 11 1.05394 -1.07401 1.61511 1.05595 -1.07883 1.6222
211801 11 1.05595 -1.07883 1.6222 1.05687 -1.08131 1.62772
211801 11 1.05687 -1.08131 1.62772 1.05792 -1.08319 1.63382
211801 11 1.05792 -1.08319 1.63382 1.06019 -1.08433 1.635
211801 11 1.06019 -1.08433 1.635 52.3101 -135.728 5.76029
211801 11 52.3101 -135.728 5.76029 50.8677 -150.536 1.89059
211801 11 50.8677 -150.536 1.89059 44.0762 -207.689 10.635
211801 11 44.0762 -207.689 10.635 44.0762 -207.689 10.635
211801 11 44.0762 -207.689 10.635 78.9808 -289.417 5.00496
211801 11 78.9808 -289.417 5.00496 78.9808 -289.417 5.00496
211801 11 78.9808 -289.417 5.00496 83.5724 -278.569 10.635
211801 11 83.5724 -278.569 10.635 83.5716 -278.567 10.636
211801 11 83.5716 -278.567 10.636 83.5701 -278.565 10.6371
211801 11 83.5701 -278.565 10.6371 83.5691 -278.563 10.6359
211801 11 83.5691 -278.563 10.6359 83.5692 -278.562 10.635
211801 11 83.5692 -278.562 10.635 80.9716 -273.351 2.33607
211801 11 80.9716 -273.351 2.33607 80.8632 -272.558 1.635
211801 11 80.8632 -272.558 1.635 80.8633 -272.557 1.63311
211801 11 80.8633 -272.557 1.63311 80.8615 -272.557 1.63183
211801 11 80.8615 -272.557 1.63183 80.8605 -272.557 1.62905
211801 11 80.8605 -272.557 1.62905 80.8592 -272.557 1.62616
211801 11 80.8592 -272.557 1.62616 80.8587 -272.557 1.62201
211801 11 80.8587 -272.557 1.62201 80.8619 -272.55 1.62288
211801 11 80.8619 -272.55 1.62288 80.8586 -272.545 1.61987
211801 11 80.8586 -272.545 1.61987 80.8493 -272.548 1.61784
211801 11 80.8493 -272.548 1.61784 80.8472 -272.542 1.61208
211801 11 80.8472 -272.542 1.61208 80.8435 -272.54 1.608
211801 11 80.8435 -272.54 1.608 80.8411 -272.539 1.60504
211801 11 80.8411 -272.539 1.60504 80.8387 -272.539 1.60405
211801 11 80.8387 -272.539 1.60405 80.8384 -272.539 1.60461
211801 11 80.9716 -273.351 2.33607 80.9478 -273.341 2.35056
211801 11 50.8677 -150.536 1.89059 50.7841 -150.591 1.79061
211801 11 50.7841 -150.591 1.79061 50.7209 -150.584 1.72869
211801 11 50.7209 -150.584 1.72869 50.6714 -150.587 1.70805
211801 11 50.6714 -150.587 1.70805 50.6429 -150.557 1.67118
211801 11 50.6429 -150.557 1.67118 50.6389 -150.555 1.635
211801 11 50.6389 -150.555 1.635 50.6389 -150.555 1.635
211801 11 50.6389 -150.555 1.635 50.639 -150.555 1.63499
211801 11 50.639 -150.555 1.63499 50.639 -150.555 1.63499
211801 11 50.639 -150.555 1.63499 50.639 -150.555 1.63499
211801 11 50.639 -150.555 1.63499 50.639 -150.555 1.63499
211801 11 52.3101 -135.728 5.76029 52.3503 -135.728 5.70663
240568 11 0.405906 0.244176 -0.408051 0.370939 0.089377 -0.224847
240568 11 0.370939 0.089377 -0.224847 0.309374 -0.0904997 -0.0532349
240568 11 0.309374 -0.0904997 -0.0532349 0.294477 -0.129374 2.08167e-17
240568 11 0.294477 -0.129374 2.08167e-17 0.265192 -0.134933 0.0182257
240568 11 0.265192 -0.134933 0.0182257 0.231763 -0.132115 0.0337535
240568 11 0.231763 -0.132115 0.0337535 0.233539 -0.11452 0.0619704
240568 11 0.233539 -0.11452 0.0619704 0.216667 -0.0978699 0.0780804
240568 11 0.216667 -0.0978699 0.0780804 0.211467 -0.0867761 0.0982604
240568 11 0.211467 -0.0867761 0.0982604 0.211374 -0.0859569 0.1
240568 11 0.211374 -0.0859569 0.1 0.232535 -0.01732 0.718335
240568 11 0.232535 -0.01732 0.718335 0.360771 -0.13416 1.21605
240568 11 0.360771 -0.13416 1.21605 0.56348 -0.160517 1.6
240568 11 0.56348 -0.160517 1.6 0.569215 -0.173806 1.62556
240568 11 0.569215 -0.173806 1.62556 0.581478 -0.18128 1.635
240568 11 0.581478 -0.18128 1.635 0.581478 -0.18128 1.635
240568 11 0.581478 -0.18128 1.635 0.597002 -0.199096 1.63475
240568 11 0.597002 -0.199096 1.63475 0.596436 -0.212296 1.635
240568 11 0.596436 -0.212296 1.635 2.82895 -13.0803 1.67119
240568 11 2.82895 -13.0803 1.67119 16.703 -57.351 3.00326
240568 11 16.703 -57.351 3.00326 18.0655 -66.2158 4.11728
240568 11 18.0655 -66.2158 4.11728 25.4731 -114.135 10.635
240568 11 25.4731 -114.135 10.635 25.4731 -114.135 10.635
240568 11 25.4731 -114.135 10.635 37.717 -141.94 9.51497
240568 11 37.717 -141.94 9.51497 47.2469 -158.983 6.37226
240568 11 47.2469 -158.983 6.37226 95.105 -230.267 5.35231
240568 11 95.105 -230.267 5.35231 97.0054 -232.245 4.95641
240568 11 97.0054 -232.245 4.95641 99.6296 -234.89 4.50234
240568 11 99.6296 -234.89 4.50234 112.065 -249.149 1.635
